0	c1
1	1d
2	50
3	ba
4	b2
5	30
6	e1
7	0c
8	ab
9	ad
10	b9
11	2e
12	8b
13	2a
14	5f
15	d8
16	fa
17	8f
18	bb
19	41
20	e8
21	62
22	cd
23	fb
24	c8
25	02
26	ce
27	65
28	b3
29	da
30	37
31	52
32	73
33	7c
34	d9
35	14
36	b0
37	42
38	a1
39	6e
40	f1
41	1e
42	12
43	33
44	5d
45	57
46	3b
47	c0
48	a2
49	ac
50	d2
51	64
52	31
53	0e
54	4b
55	1a
56	b1
57	dd
58	7e
59	49
60	a4
61	18
62	e3
63	9e
64	1b
65	b8
66	a6
67	11
68	2b
69	63
70	28
71	9c
72	7d
73	45
74	93
75	21
76	4c
77	35
78	43
79	4e
80	13
81	8a
82	8e
83	24
84	82
85	9d
86	96
87	9a
88	1f
89	36
90	4a
91	97
92	d1
93	e0
94	86
95	ca
96	f9
97	77
98	e4
99	7b
100	e5
101	26
102	c2
103	22
104	0a
105	c6
106	53
107	94
108	e6
109	f3
110	61
111	03
112	d7
113	de
114	16
115	2d
116	56
117	1c
118	72
119	c7
120	90
121	39
122	d0
123	f4
124	d5
125	44
126	04
127	10
128	a9
129	e2
130	17
131	ef
132	91
133	df
134	54
135	87
136	67
137	20
138	fc
139	7f
140	80
141	d4
142	b6
143	58
144	fd
145	47
146	55
147	27
148	5b
149	99
150	c4
151	cf
152	aa
153	5c
154	6a
155	6b
156	09
157	3c
158	95
159	fe
160	5e
161	07
162	a3
163	89
164	6d
165	40
166	68
167	ec
168	51
169	b5
170	5a
171	f7
172	a0
173	78
174	cc
175	ee
176	88
177	38
178	6f
179	75
180	00
181	19
182	79
183	f0
184	2f
185	b4
186	c9
187	3e
188	7a
189	ff
190	66
191	08
192	c3
193	cb
194	71
195	69
196	81
197	60
198	ae
199	3d
200	3f
201	bf
202	ea
203	3a
204	a7
205	0f
206	59
207	f5
208	be
209	76
210	a5
211	f6
212	2c
213	ed
214	f2
215	0d
216	85
217	bc
218	f8
219	92
220	25
221	46
222	9f
223	dc
224	6c
225	34
226	af
227	48
228	06
229	29
230	d6
231	8c
232	84
233	9b
234	4f
235	e9
236	8d
237	b7
238	15
239	0b
240	a8
241	e7
242	c5
243	bd
244	01
245	d3
246	db
247	eb
248	70
249	74
250	05
251	98
252	23
253	32
254	4d
255	83
